from,to
76561199033428885,76561199048863729
76561199033428885,76561199049190714
76561199033428885,76561199058166951
76561199033428885,76561199060928919
76561199033428885,76561199115104563
76561199033428885,76561199125401232
76561199033428885,76561199127015997
76561199033428885,76561199175009925
76561199033428885,76561199192439534
76561199033428885,76561199204048085
76561199033428885,76561199402808323
76561199033428885,76561199405017361
76561199033428885,76561199440185102
76561199033428885,76561199443794970
76561199033428885,76561199445242997
76561199033428885,76561199447089827
76561199033428885,76561199468906286
76561199033428885,76561199470921827
76561199033428885,76561199471782898
76561199033428885,76561199524116075
76561199033428885,76561199545167493
76561199033428885,76561199594705911
76561199033428885,76561199681838023
76561199033428885,76561199686625381
76561198213232944,76561197994011066
76561198213232944,76561197994992715
76561198213232944,76561197998603513
76561198213232944,76561198007169442
76561198213232944,76561198017937210
76561198213232944,76561198020028112
76561198213232944,76561198020923648
76561198213232944,76561198021343463
76561198213232944,76561198028879917
76561198213232944,76561198035913143
76561198213232944,76561198038717431
76561198213232944,76561198044734871
76561198213232944,76561198048239508
76561198213232944,76561198049237990
76561198213232944,76561198050911832
76561198213232944,76561198052662656
76561198213232944,76561198056474700
76561198213232944,76561198057462082
76561198213232944,76561198061941519
76561198213232944,76561198066133820
76561198213232944,76561198070755624
76561198213232944,76561198072762231
76561198213232944,76561198076484019
76561198213232944,76561198079060003
76561198213232944,76561198080512790
76561198213232944,76561198082560744
76561198213232944,76561198084087973
76561198213232944,76561198085167321
76561198213232944,76561198086112527
76561198213232944,76561198092995630
76561198213232944,76561198093069474
76561198213232944,76561198099759375
76561198213232944,76561198105202881
76561198213232944,76561198106162210
76561198213232944,76561198107843786
76561198213232944,76561198107945940
76561198213232944,76561198109281307
76561198213232944,76561198110532343
76561198213232944,76561198112025111
76561198213232944,76561198112215670
76561198213232944,76561198113432006
76561198213232944,76561198115484132
76561198213232944,76561198116827258
76561198213232944,76561198120128639
76561198213232944,76561198120940624
76561198213232944,76561198121330816
76561198213232944,76561198121433569
76561198213232944,76561198126294456
76561198213232944,76561198126862165
76561198213232944,76561198128063899
76561198213232944,76561198129337297
76561198213232944,76561198130465877
76561198213232944,76561198135125234
76561198213232944,76561198136437733
76561198213232944,76561198138395560
76561198213232944,76561198138701884
76561198213232944,76561198139438762
76561198213232944,76561198140264392
76561198213232944,76561198142935968
76561198213232944,76561198143598369
76561198213232944,76561198143757446
76561198213232944,76561198145493247
76561198213232944,76561198145511204
76561198213232944,76561198146503468
76561198213232944,76561198148614270
76561198213232944,76561198148726996
76561198213232944,76561198149529382
76561198213232944,76561198149635496
76561198213232944,76561198154021343
76561198213232944,76561198154621678
76561198213232944,76561198157376003
76561198213232944,76561198158091221
76561198213232944,76561198159012922
76561198213232944,76561198159817319
76561198213232944,76561198161118724
76561198213232944,76561198163450284
76561198213232944,76561198164079657
76561198213232944,76561198164825170
76561198213232944,76561198165413654
76561198213232944,76561198165577777
76561198213232944,76561198165620132
76561198213232944,76561198166744112
76561198213232944,76561198172434293
76561198213232944,76561198177851063
76561198213232944,76561198181049513
76561198213232944,76561198181275923
76561198213232944,76561198183970009
76561198213232944,76561198184216102
76561198213232944,76561198188661801
76561198213232944,76561198192014297
76561198213232944,76561198194003670
76561198213232944,76561198202474135
76561198213232944,76561198204805120
76561198213232944,76561198205657393
76561198213232944,76561198208719681
76561198213232944,76561198210087820
76561198213232944,76561198212175281
76561198213232944,76561198213278623
76561198213232944,76561198215204927
76561198213232944,76561198215540252
76561198213232944,76561198217762136
76561198213232944,76561198220086301
76561198213232944,76561198220161708
76561198213232944,76561198227060904
76561198213232944,76561198231571032
76561198213232944,76561198233516364
76561198213232944,76561198233753804
76561198213232944,76561198235084796
76561198213232944,76561198237442836
76561198213232944,76561198238236896
76561198213232944,76561198240347596
76561198213232944,76561198240457692
76561198213232944,76561198241573098
76561198213232944,76561198252228018
76561198213232944,76561198255498060
76561198213232944,76561198255721943
76561198213232944,76561198257002269
76561198213232944,76561198259228246
76561198213232944,76561198259752321
76561198213232944,76561198260155381
76561198213232944,76561198262721385
76561198213232944,76561198263278069
76561198213232944,76561198263489905
76561198213232944,76561198263727784
76561198213232944,76561198269569273
76561198213232944,76561198271937414
76561198213232944,76561198272215156
76561198213232944,76561198272311703
76561198213232944,76561198273008153
76561198213232944,76561198275431857
76561198213232944,76561198280974913
76561198213232944,76561198281068824
76561198213232944,76561198282711279
76561198213232944,76561198283150181
76561198213232944,76561198283468184
76561198213232944,76561198284211558
76561198213232944,76561198285989295
76561198213232944,76561198296406151
76561198213232944,76561198296437332
76561198213232944,76561198298433969
76561198213232944,76561198299223350
76561198213232944,76561198304340504
76561198213232944,76561198306615249
76561198213232944,76561198308281846
76561198213232944,76561198308910805
76561198213232944,76561198309924803
76561198213232944,76561198314484084
76561198213232944,76561198314714079
76561198213232944,76561198315035349
76561198213232944,76561198315513895
76561198213232944,76561198315974266
76561198213232944,76561198327189219
76561198213232944,76561198332226356
76561198213232944,76561198334326277
76561198213232944,76561198336318182
76561198213232944,76561198338068368
76561198213232944,76561198339023393
76561198213232944,76561198346215701
76561198213232944,76561198347833950
76561198213232944,76561198348938983
76561198213232944,76561198351634685
76561198213232944,76561198355209932
76561198213232944,76561198364108464
76561198213232944,76561198366287939
76561198213232944,76561198368871293
76561198213232944,76561198369004448
76561198213232944,76561198375725823
76561198213232944,76561198382240704
76561198213232944,76561198394447238
76561198213232944,76561198394582470
76561198213232944,76561198402873385
76561198213232944,76561198402933627
76561198213232944,76561198421622736
76561198213232944,76561198428973545
76561198213232944,76561198436492372
76561198213232944,76561198437580531
76561198213232944,76561198440655929
76561198213232944,76561198452016456
76561198213232944,76561198787747207
76561198213232944,76561198799524461
76561198213232944,76561198802110009
76561198213232944,76561198810087232
76561198213232944,76561198818145538
76561198213232944,76561198819142268
76561198213232944,76561198821824544
76561198213232944,76561198826709563
76561198213232944,76561198835654750
76561198213232944,76561198853970759
76561198213232944,76561198857808202
76561198213232944,76561198864208844
76561198213232944,76561198865925994
76561198213232944,76561198877338269
76561198213232944,76561198878655364
76561198213232944,76561198886029590
76561198213232944,76561198950927034
76561198213232944,76561198952832275
76561198213232944,76561198962236734
76561198213232944,76561198964397417
76561198213232944,76561198971748009
76561198213232944,76561198981350526
76561198213232944,76561198993699097
76561198213232944,76561198995718463
76561198213232944,76561199002906559
76561198213232944,76561199012749192
76561198213232944,76561199042943087
76561198213232944,76561199054086668
76561198213232944,76561199060214616
76561198213232944,76561199076287112
76561198213232944,76561199090668295
76561198213232944,76561199093101709
76561198213232944,76561199105468074
76561198213232944,76561199108047921
76561198213232944,76561199112689453
76561198213232944,76561199127033194
76561198213232944,76561199130956131
76561198213232944,76561199135953057
76561198213232944,76561199138543258
76561198213232944,76561199149254131
76561198213232944,76561199184527334
76561198213232944,76561199207983282
76561198213232944,76561199213988982
76561198213232944,76561199217502166
76561198213232944,76561199224096017
76561198213232944,76561199237577888
76561198213232944,76561199239754445
76561198213232944,76561199268906833
76561198213232944,76561199380467242
